OBJECTID,TransectID,SurveySide,SurveyYear,PocketEstuary,Shape_Length,Shape_Area
2085,512,Right,2016,1,2871.248891944551815,61132.096419728273759
2086,528,Right,2016,1,1400.761401381360201,36153.242333606329339
2087,550,Right,2016,1,591.216155138603540,11302.351501951412502
2088,550,Right,2016,1,2335.208458107932984,153365.375399299053242
2089,578,Right,2016,1,1231.595233582022956,61063.377019814106461
2090,584,Left,2016,1,994.863243858936357,21240.424383862813556
2091,639,Right,2016,1,1850.297782177557565,56566.171351919969311
2092,639,Right,2016,1,3852.119904952966863,164640.664025240432238
2093,663,Right,2016,1,251.388066371391517,645.731742440108974
2094,808,Left,2016,0,276.022315904678521,2935.412023179014341
2095,808,Right,2016,0,276.022315904678521,2935.412023179014341
2096,903,Right,2016,1,580.794155267401948,2725.406489288850935
2097,921,Left,2016,0,77.905399622826209,257.688797188253318
2098,921,Right,2016,0,77.905399622826209,257.688797188253318
2099,929,Left,2016,0,274.301296088383708,1939.198735690255262
2100,929,Right,2016,0,274.301296088383708,1939.198735690255262
2101,963,Left,2016,1,3876.152600124010405,272595.994202584377490
2102,963,Right,2016,1,5995.352829273203497,461744.108378895267379
2103,970,Right,2016,0,71.906872838401327,193.813719316418741
2104,971,Right,2016,0,71.906872838401327,193.813719316418741
2105,1030,Left,2016,0,531.376442589567546,13173.978131751493493
2106,1030,Right,2016,0,531.376442589567546,13173.978131751493493
2107,1057,Right,2016,0,29.509468602212625,52.800663979212558
2108,1058,Right,2016,0,29.509468602212625,52.800663979212558
2109,5,Left,2015,0,57541.191781711007934,4676794.683650487102568
2110,5,Right,2015,0,57834.786123531666817,4719485.055371746420860
2111,7,Left,2015,0,62377.005989983146719,5024963.603303818963468
2112,7,Right,2015,0,66966.662894284236245,5468828.541673361323774
2113,9,Left,2015,0,112853.166155022176099,9234640.310469502583146
2114,9,Right,2015,0,114535.224520502611995,9372661.712476305663586
2115,13,Left,2015,0,41670.217039912829932,3392773.355791755951941
2116,13,Right,2015,0,41693.741905690898420,3394704.254774108063430
2117,15,Left,2015,0,50062.687135262298398,4081554.949604074936360
2118,15,Right,2015,0,49108.035519766242942,4003228.431360404472798
2119,18,Left,2015,0,47037.625264451591647,3833329.229248826391995
2120,18,Right,2015,0,48390.440758947370341,3944344.159054377581924
2121,20,Left,2015,0,334425.840759539103601,27416503.296512771397829
2122,20,Right,2015,0,334926.008586648153141,27457522.530094426125288
2123,23,Left,2015,0,37113.961871362946113,3018554.854550114367157
2124,23,Right,2015,0,36854.659527280506154,2997277.583670897409320
2125,25,Left,2015,0,51810.572070962676662,4159682.044620288535953
2126,25,Right,2015,0,53747.372807857340376,4383576.301415114663541
2127,27,Left,2015,0,48757.439681297189964,3974144.404247241560370
2128,27,Right,2015,0,48819.040216103676357,3979206.570938503369689
2129,29,Left,2015,0,61649.011708744495991,5032035.305578445084393
2130,29,Right,2015,0,61671.240420794994861,5032761.093956347554922
2131,31,Left,2015,0,29874.264235626509617,2165390.076290209311992
2132,31,Right,2015,0,29352.394612573232735,2381781.170612300280482
2133,33,Left,2015,0,30029.432253923154349,2437380.196919447276741
2134,33,Right,2015,0,31260.258699072426680,2538361.967731463722885
2135,35,Left,2015,0,184109.992062700825045,14807479.345030713826418
2136,35,Right,2015,0,185290.105331744445721,15177995.619348423555493
2137,37,Left,2015,0,29240.836953037709463,2372514.754666379652917
2138,37,Right,2015,0,29565.618001810609712,2399165.329636297654361
2139,39,Left,2015,0,20661.573759959122981,1668544.035996469436213
2140,39,Right,2015,0,21473.583774622871715,1518730.646029106574133
2141,42,Left,2015,0,182763.439690389757743,14969436.531739948317409
2142,42,Right,2015,0,183716.662564880272839,15047663.725664725527167
2143,43,Left,2015,0,9117.511237684082516,720964.436164163053036
2144,43,Right,2015,0,11094.101482626869256,883331.528114155749790
2145,44,Left,2015,0,77036.402625148446532,6294005.038409579545259
2146,44,Right,2015,0,75915.090421395550948,6202017.151551168411970
2147,45,Left,2015,0,21226.300102292960219,1714692.707770907320082
2148,45,Right,2015,0,22926.265357094289357,1854183.726907039061189
2149,46,Left,2015,0,10649.399654237922732,846858.430396578274667
2150,46,Right,2015,0,10165.712387022807889,807175.934763481258415
2151,48,Left,2015,0,65287.294476962830231,5329998.169941964559257
2152,48,Right,2015,0,66058.743887345670373,5393288.536686534062028
2153,50,Left,2015,0,38226.494550235373026,3092408.201220568269491
2154,50,Right,2015,0,36804.300693346922344,2992916.830312884412706
2155,52,Left,2015,0,42316.430737588991178,3445190.370429403148592
2156,52,Right,2015,0,42358.659311022202019,3448685.181498365011066
2157,54,Left,2015,0,136754.095428819098743,10991462.970264744013548
2158,54,Right,2015,0,141618.900903856701916,11593477.971470871940255
2159,56,Left,2015,0,311452.323861251235940,25474501.382262583822012
2160,56,Right,2015,0,313009.696963950758800,25656167.423578251153231
2161,58,Left,2015,0,72683.517217572545633,5919525.466462707147002
2162,58,Right,2015,0,72598.659639631281607,5929858.594656152650714
2163,60,Left,2015,0,17553.071553090678208,1413352.241113219410181
2164,60,Right,2015,0,19726.430349055852275,1591668.984098545974120
2165,62,Left,2015,0,56840.446781327002100,4636914.657788287848234
2166,62,Right,2015,0,56125.870161487931910,4578288.229492373764515
2167,65,Left,2015,0,73626.038108804423246,6014144.556569405831397
2168,65,Right,2015,0,72699.921217308714404,5938171.860778446309268
2169,67,Left,2015,0,52320.951700370576873,4266072.806314995512366
2170,67,Right,2015,0,51694.077440896442567,4153403.149774246849120
2171,69,Left,2015,0,58962.997402629698627,4811085.322107786312699
2172,69,Right,2015,0,57600.310131543796160,4699292.436106220819056
2173,71,Left,2015,0,26807.418162040525203,2172692.271174686495215
2174,71,Right,2015,0,26006.604122775635915,2106991.674945529084653
2175,73,Left,2015,0,197715.953101032006089,16196594.255830843001604
2176,73,Right,2015,0,197879.511394917586586,16209998.567757099866867
2177,75,Left,2015,0,43279.938806615296926,3524422.854947435203940
2178,75,Right,2015,0,42803.423383527973783,3485329.273311208467931
2179,76,Left,2015,0,3167.865327500192961,233008.575582703138934
2180,76,Right,2015,0,3283.469081704884502,242473.685134114261018
2181,77,Left,2015,0,62677.959909920231439,5116054.801606907509267
2182,77,Right,2015,0,61922.490713186976791,5054061.872580252587795
2183,79,Left,2015,0,88427.950676779219066,7228304.249601305462420
2184,79,Right,2015,0,86840.122614073552541,7098500.118834290653467
2185,81,Left,2015,0,55855.151977101610100,4555542.277301461435854
2186,81,Right,2015,0,55541.616349976437050,4530375.949651346541941
2187,83,Left,2015,0,9548.455690119626524,756532.365078261820599
2188,83,Right,2015,0,9121.728789396996945,694838.367181329871528
2189,85,Left,2015,0,125513.111014796217205,10252198.942730406299233
2190,85,Right,2015,0,125530.012363547022687,10273205.893433799967170
2191,86,Left,2015,0,4402.193516109115080,334292.338913301704451
2192,86,Right,2015,0,5886.198443979521471,456031.415510239137802
2193,87,Left,2015,0,4895.381686878627988,374760.033402764704078
2194,87,Right,2015,0,5094.811872130990196,391119.898071760835592
2195,89,Left,2015,0,178741.755141859001014,14639955.317616546526551
2196,89,Right,2015,0,179581.779985652334290,14708898.571637291461229
2197,91,Left,2015,0,22493.095385884618736,1819705.440183558501303
2198,91,Right,2015,0,20750.762868102694483,1655015.046248762868345
2199,92,Left,2015,0,29259.474405507247866,2374018.746269138995558
2200,92,Right,2015,0,30750.120461281912867,2496336.037105622235686
2201,93,Left,2015,0,162175.691163771552965,13258226.362316273152828
2202,93,Right,2015,0,166039.092173271084903,13597903.474720029160380
2203,95,Left,2015,0,63465.967907505415496,5105603.349203387275338
2204,95,Right,2015,0,65870.994555240744376,5366469.308249541558325
2205,97,Left,2015,0,25156.116844656637113,1697723.003759196028113
2206,97,Right,2015,0,26425.427216251126083,2136835.017602954525501
2207,99,Left,2015,0,86646.615422764618415,7050369.172380931675434
2208,99,Right,2015,0,86478.035855408976204,7028888.352831390686333
2209,102,Left,2015,0,197187.570854936668184,16013148.476930411532521
2210,102,Right,2015,0,194183.662315822148230,15782663.816819187253714
2211,104,Left,2015,0,80641.667724789527711,6372741.728083777241409
2212,104,Right,2015,0,81524.190677282618708,6541216.012148744426668
2213,107,Left,2015,0,118608.060843032566481,9704999.537077495828271
2214,107,Right,2015,0,120568.700588714142214,9865869.940714169293642
2215,108,Left,2015,0,10102.699453496170463,801992.025981921819039
2216,108,Right,2015,0,8456.296498049077854,666573.749333803192712
2217,109,Left,2015,0,79495.480384498267085,6237087.942764990963042
2218,109,Right,2015,0,79066.477991024454241,6460503.231073673814535
2219,112,Left,2015,0,188240.693581554165576,15418437.644347902387381
2220,112,Right,2015,0,187989.435356854635756,15352585.255955595523119
2221,114,Left,2015,0,61423.421584152449213,5012950.876918632537127
2222,114,Right,2015,0,61402.765215348459606,5011268.354758129455149
2223,117,Left,2015,0,126167.914866037259344,10153703.430497223511338
2224,117,Right,2015,0,130124.391808063301141,10649891.068268379196525
2225,120,Left,2015,0,36173.407717300302465,2941138.093796243425459
2226,120,Right,2015,0,36002.872849257444614,2927148.676932989619672
2227,123,Left,2015,0,139626.250808453245554,11429415.955203646793962
2228,123,Right,2015,0,142404.685809118091129,11657352.740808151662350
2229,125,Left,2015,0,50560.541981271642726,4121555.192644535098225
2230,125,Right,2015,0,53393.852345597515523,4354008.576685242354870
2231,127,Left,2015,0,3483.484051653299503,258271.197763285686960
2232,127,Right,2015,0,2403.265190478389286,169661.574597599421395
2233,129,Left,2015,0,71378.969124197436031,5830267.850989765487611
2234,129,Right,2015,0,73415.881245376222068,5996858.013805570080876
2235,131,Left,2015,0,2877.138922823145094,209126.687281481659738
2236,131,Right,2015,0,1959.728980661587912,133868.888092410896206
2237,134,Left,2015,0,71517.531258445931599,5801972.415627306327224
2238,134,Right,2015,0,71529.010036294348538,5818932.738935767672956
2239,137,Left,2015,0,270838.531809346866794,22198825.821195375174284
2240,137,Right,2015,0,270505.027681667765137,22171478.650028370320797
2241,140,Left,2015,0,214013.039764088607626,17537035.448238205164671
2242,140,Right,2015,0,215070.013812003744533,17573705.590283337980509
2243,142,Left,2015,0,15435.436036598845021,1239723.305603731656447
2244,142,Right,2015,0,14543.347636826434609,1166520.973841793835163
2245,144,Left,2015,0,9900.365573883895195,785520.663984661689028
2246,144,Right,2015,0,9973.939588425182592,791558.100531349889934
2247,146,Left,2015,0,80524.321976256003836,6581333.031063367612660
2248,146,Right,2015,0,81097.895667397882789,6628403.500390822067857
2249,149,Left,2015,0,133423.826958614779869,10922751.996810840442777
2250,149,Right,2015,0,129338.915214457112597,10529079.175985541194677
2251,151,Left,2015,0,35739.237082024141273,2906439.324459322262555
2252,151,Right,2015,0,34824.931228692497825,2831001.998705867677927
2253,154,Left,2015,0,311765.180555431637913,25560515.568981021642685
2254,154,Right,2015,0,313179.491022113186773,25676571.099976357072592
2255,156,Left,2015,0,33581.724854368221713,2729347.829163986258209
2256,156,Right,2015,0,34281.636804341986135,2786795.422212969511747
2257,158,Left,2015,0,103248.446551609740709,8447228.497034007683396
2258,158,Right,2015,0,103381.130701304704417,8457710.293890815228224
2259,160,Left,2015,0,44607.048148664165637,3634162.376387317199260
2260,160,Right,2015,0,44403.477216788705846,3617463.332771284040064
2261,162,Left,2015,0,87528.573815839394229,7032524.282075137831271
2262,162,Right,2015,0,87676.089147674283595,7163614.145841000601649
2263,165,Left,2015,0,65619.788360252525308,5358478.899303826503456
2264,165,Right,2015,0,66324.116776517374092,5397706.833295108750463
2265,167,Left,2015,0,79185.166608670246205,6472015.695665972307324
2266,167,Right,2015,0,75639.528367051956593,6181040.004565270617604
2267,169,Left,2015,0,48192.108061322323920,3930299.656766835600138
2268,169,Right,2015,0,47181.109796208504122,3807792.039439550135285
2269,173,Left,2015,0,130891.291904363155481,10716427.973131524398923
2270,173,Right,2015,0,128961.185831940369098,10094976.904675282537937
2271,178,Left,2015,0,434991.271501004754100,35530605.586275361478329
2272,178,Right,2015,0,439375.226151509617921,35977696.440043628215790
2273,180,Left,2015,0,149824.967412645608420,12129221.471982065588236
2274,180,Right,2015,0,151293.353302449744660,12355520.637443676590919
2275,182,Left,2015,0,34048.354498168104328,2767505.611600629985332
2276,182,Right,2015,0,33907.900816057401244,2755976.296372932847589
2277,184,Left,2015,0,85157.449580180924386,6962102.443121648393571
2278,184,Right,2015,0,85016.597574578539934,6950559.876896391622722
2279,186,Left,2015,0,22337.874125034337339,1805734.347033520927653
2280,186,Right,2015,0,21794.577660157956416,1761809.136769758304581
2281,188,Left,2015,0,61329.285934086918132,5006487.610208514146507
2282,188,Right,2015,0,61467.880625249505101,5014380.668655434623361
2283,191,Left,2015,0,78930.964053462870652,6451047.440656384453177
2284,191,Right,2015,0,77459.373986156686442,6330289.885687109082937
2285,193,Left,2015,0,21691.570176751327381,1753258.282379274489358
2286,193,Right,2015,0,20511.046237718608609,1656471.703283236594871
2287,194,Left,2015,0,12155.667764886939040,970712.205846821889281
2288,194,Right,2015,0,13868.229783229235181,1009270.364623527508229
2289,195,Left,2015,0,181455.929894749308005,14761215.686014562845230
2290,195,Right,2015,0,178372.157492320839083,14612504.095688609406352
2291,198,Left,2015,0,159258.372526158578694,12998767.179331729188561
2292,198,Right,2015,0,158096.348165882343892,12947718.614780640229583
2293,201,Left,2015,0,348557.353471030539367,28582393.564572166651487
2294,201,Right,2015,0,352192.323512837640010,28880796.768836300820112
2295,203,Left,2015,0,57365.176707613718463,4680103.014820667915046
2296,203,Right,2015,0,57852.969834291216102,4721942.591360586695373
2297,205,Left,2015,0,7785.105373282461187,612110.670905982959084
2298,205,Right,2015,0,9016.590642299992396,713193.691051425063051
2299,207,Left,2015,0,189055.431130467535695,15480745.442468879744411
2300,207,Right,2015,0,189840.205284491879866,15556364.248882209882140
2301,210,Left,2015,0,44598.161758037706022,3634014.825130738783628
2302,210,Right,2015,0,44042.055313227690931,3588357.824020364787430
2303,212,Left,2015,0,28148.402417656699981,2283677.948924610856920
2304,212,Right,2015,0,30459.665649576600117,2363759.890625995118171
2305,215,Left,2015,0,29355.364956122644799,2382708.334247023798525
2306,215,Right,2015,0,25796.989273581963062,2090645.872322472743690
2307,218,Left,2015,0,83027.172801045890083,6594657.019361545331776
2308,218,Right,2015,0,80098.672421168754227,6515059.496044727042317
2309,219,Left,2015,0,12248.719439317092110,941432.384103461867198
2310,219,Right,2015,0,9926.281281150051655,787859.027011115569621
2311,220,Left,2015,0,69708.313522390104481,5656108.736493964679539
2312,220,Right,2015,0,71983.818132687723846,5849000.258515919558704
2313,223,Left,2015,0,16761.213905882461404,1348896.606137156719342
2314,223,Right,2015,0,20589.653380369887600,1663123.680650369497016
2315,226,Left,2015,0,305895.300233360379934,25081818.897162426263094
2316,226,Right,2015,0,304111.548444772197399,24858768.098578669130802
2317,229,Left,2015,0,194057.742412021616474,15901591.067655142396688
2318,229,Right,2015,0,193563.516034233325627,15861036.024940522387624
